method_id,file,start_line,kind,name,signature,target,language,incoming_internal_edges_count,incoming_dynamic_edges_count,confidence,risk_tags,reason
837a272a69ce21d62155e70def41efa133a3175d,backend/app/core/cache_enhanced.py,453,method,component_analysis,def component_analysis(project_id:,prod,Python,1,0,LOW,,unreachable_from_entrypoints
2f840cc0ae4a2e865e33d3db4dc98e6b07b59f91,backend/app/core/cache_enhanced.py,460,method,trend,def trend(project_id:,prod,Python,1,0,LOW,,unreachable_from_entrypoints
35124c68f7d41be35c6d94559b30f80eb1ed17eb,backend/app/core/cache_enhanced.py,467,method,history,def history(project_id:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
5013c8d8f5f2db2725644fab426c3eb3a5bbbe9b,backend/app/core/cache_enhanced.py,474,method,root_cause_analysis,def root_cause_analysis(project_id:,prod,Python,1,0,LOW,,unreachable_from_entrypoints
61398ca0423ddd6c5db0f087d19046ecfdc1113f,backend/app/core/cache_enhanced.py,495,method,__init__,"def __init__(self, redis_url:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
39ca0cce9f7dbccbf5b2779943333bc7a4e5514f,backend/app/core/cache_enhanced.py,503,method,initialize,async def initialize(self) -> bool:,prod,Python,2,0,LOW,,unreachable_from_entrypoints
5f4857c2f2f0737930403c8cef5f2c189ccf3045,backend/app/core/cache_enhanced.py,529,method,_get_tier_config,"def _get_tier_config(self, tier:",prod,Python,1,0,LOW,,unreachable_from_entrypoints
62a66c6da293e72026016e4365697f03f3a925f4,backend/app/core/cache_enhanced.py,533,method,get,"async def get( self, key:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
0017a554d1cddfcb9dc5e2b9bf354022128af54b,backend/app/core/cache_enhanced.py,575,method,get_or_set,"async def get_or_set( self, key:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
523b4859cb748c5544b104bda3d5c4e6e5430978,backend/app/core/cache_enhanced.py,612,method,set,"async def set( self, key:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
2e843858e7903e2fe15e6c6b4489a7ef9ef2ec08,backend/app/core/cache_enhanced.py,652,method,delete,"async def delete(self, key:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
c97ec356761cae48f6c2c5405d35d540c9b1c21c,backend/app/core/cache_enhanced.py,668,method,invalidate_pattern,"async def invalidate_pattern(self, pattern:",prod,Python,6,0,LOW,,unreachable_from_entrypoints
f620ef6ee0176884bac4b215b4b233a22afe737c,backend/app/core/cache_enhanced.py,704,method,invalidate_project,"async def invalidate_project(self, project_id:",prod,Python,5,0,LOW,,unreachable_from_entrypoints
a467d0b9198daed55d66e2d95797d5722a7ebd19,backend/app/core/cache_enhanced.py,718,method,invalidate_sprint,"async def invalidate_sprint(self, sprint_id:",prod,Python,2,0,LOW,,unreachable_from_entrypoints
8b596f23103f5901c7eb03538ab6c9a6111b73d8,backend/app/core/cache_enhanced.py,723,method,_cleanup_memory_cache,"def _cleanup_memory_cache(self, count:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
9f4ae40e7ae5bd0d4cc79a5869cc2045ebb8554f,backend/app/core/cache_enhanced.py,737,method,close,async def close(self):,prod,Python,0,0,LOW,,unreachable_from_entrypoints
969fbb3f29adf8effa05bf66bfc6ac3d85ae9298,backend/app/core/cache_enhanced.py,753,function,_get_sync_cache_lock,def _get_sync_cache_lock():,prod,Python,3,0,LOW,,unreachable_from_entrypoints
1cb5be7539f547dc31451da3eca58c5f1c770d97,backend/app/core/cache_enhanced.py,762,function,sync_cache_get,def sync_cache_get(key:,prod,Python,7,0,LOW,,unreachable_from_entrypoints
d7af7fb8db0e7b56320033b82000637ba664602c,backend/app/core/cache_enhanced.py,786,function,sync_cache_set,def sync_cache_set(key:,prod,Python,7,0,LOW,,unreachable_from_entrypoints
0e8ac340707b0c3225279744809186eb1e568f11,backend/app/core/cache_enhanced.py,803,function,_sync_cache_cleanup,def _sync_cache_cleanup(count:,prod,Python,1,0,LOW,,unreachable_from_entrypoints
b40ad1b2e6c7301b2ddc07f2c7567444c7c3f174,backend/app/core/cache_enhanced.py,818,function,sync_cache_invalidate_jira,def sync_cache_invalidate_jira() -> int:,prod,Python,1,0,LOW,,unreachable_from_entrypoints
8697f67b51caddd68f05d11848a6f54213c61c66,backend/app/core/cache_enhanced.py,830,function,sync_cached_jira,def sync_cached_jira( key_func:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
0fa625790b67d3a7db7bcb190feae47d3b31c261,backend/app/core/cache_enhanced.py,884,function,cached_endpoint,def cached_endpoint( key_builder:,prod,Python,18,0,LOW,,unreachable_from_entrypoints
a43792c097880f852a3bd3b62b527400e7ecc7db,backend/app/core/cache_enhanced.py,950,method,__init__,"def __init__(self, cache_service:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
47b6f2f644014a7b22c6b50800a18283580867b2,backend/app/core/cache_enhanced.py,953,method,warm_project_analytics,"async def warm_project_analytics( self, project_id:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
50da2dc45baa67c00cc78e040fc5180a63e86070,backend/app/core/cache_enhanced.py,971,method,_warm_velocity,"async def _warm_velocity(self, project_id:",prod,Python,1,0,LOW,,unreachable_from_entrypoints
d2bf2fdb9432048ee00d1d7159c349a12c38aebd,backend/app/core/cache_enhanced.py,982,method,_warm_team_health,"async def _warm_team_health(self, project_id:",prod,Python,1,0,LOW,,unreachable_from_entrypoints
62a789b7ad43af164a6d57d4a9227d0122cbfa93,backend/app/core/cache_enhanced.py,1001,function,get_enhanced_cache_service,def get_enhanced_cache_service() -> EnhancedCacheService:,prod,Python,10,0,LOW,,unreachable_from_entrypoints
024d74d42e12d8a959ba58f6e49276ea47e09de5,backend/app/core/cache_enhanced.py,1029,method,on_task_update,async def on_task_update(project_id:,prod,Python,4,0,LOW,,unreachable_from_entrypoints
512124069d45a9968e092e93ffc21df1953332ac,backend/app/core/cache_enhanced.py,1039,method,on_sprint_update,async def on_sprint_update(project_id:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
acd52dcf4f303ab06f8944d33eca808aa01836c3,backend/app/core/cache_enhanced.py,1046,method,on_artifact_link_change,async def on_artifact_link_change(project_id:,prod,Python,5,0,LOW,,unreachable_from_entrypoints
5637d368d7f125c065452be53bfded0e14766cb4,backend/app/core/cache_enhanced.py,1057,method,on_jira_sync,async def on_jira_sync(project_id:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
97987613c080e259680cf354d822a1b93465acfe,backend/app/core/cache_enhanced.py,1063,method,on_quality_data_change,async def on_quality_data_change(project_id:,prod,Python,3,0,LOW,,unreachable_from_entrypoints
c8ffb46931eda72ef649911ee54bc458018140ad,backend/app/core/config.py,22,method,effective_database_url,def effective_database_url(self) -> str:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
212158ee42698e924b74c13b4c44d1a5816b3004,backend/app/core/config.py,125,method,google_oauth_configured,def google_oauth_configured(self) -> bool:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
ba166615a2dd1bc9e1097badadcae287fe73aca6,backend/app/core/config.py,129,method,microsoft_oauth_configured,def microsoft_oauth_configured(self) -> bool:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
e1f131cc89dac13aca240c0036fb32d78cb8dd73,backend/app/core/config.py,144,method,is_production,def is_production(self) -> bool:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
157b6315f3b17b5224598688f41874d29f374fea,backend/app/core/config.py,148,method,is_development,def is_development(self) -> bool:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
a5a0c2155ce4bf04b480a5afb57f9eca0fdcb3f7,backend/app/core/config.py,152,method,is_staging,def is_staging(self) -> bool:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
9865c3b7141514e4a6ed04848046561130705356,backend/app/core/config.py,159,method,_normalize_environment,"def _normalize_environment(cls, value:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
cdc4cb9c7d2c6b2f505919beaaecf44e0cbbd991,backend/app/core/config.py,177,method,_validate_secret_key,"def _validate_secret_key(cls, value:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
0dce09946002faac8d51bf63ac8004fcf3bb0418,backend/app/core/crypto.py,15,function,_derive_key,def _derive_key(secret:,prod,Python,2,0,LOW,,unreachable_from_entrypoints
e7c9d69bb29243293610ef3d9886fa69d4a06cca,backend/app/core/crypto.py,20,function,_get_aesgcm,def _get_aesgcm() -> Optional[AESGCM]:,prod,Python,2,0,LOW,,unreachable_from_entrypoints
f7c71b2d448c2c6b3486ecb4e0a9dc20d105b1f4,backend/app/core/crypto.py,27,function,_get_legacy_fernet,def _get_legacy_fernet() -> Optional[Fernet]:,prod,Python,1,0,LOW,,unreachable_from_entrypoints
e15a1f6e044aafb2a30aa2eadabbbfa1070c9175,backend/app/core/crypto.py,34,function,encrypt_str,def encrypt_str(plaintext:,prod,Python,12,0,LOW,,unreachable_from_entrypoints
502f004b4c9d293c5fb00fc96c41839db140f3f1,backend/app/core/crypto.py,46,function,decrypt_str,def decrypt_str(ciphertext:,prod,Python,21,0,LOW,,unreachable_from_entrypoints
71debfa4cfae666ca35769d0313fe6619497a491,backend/app/core/database.py,48,function,set_sqlite_pragma,"def set_sqlite_pragma(dbapi_conn, connection_record):",prod,Python,0,0,LOW,,unreachable_from_entrypoints
3f258dab24a7b9edd4984d832a136770b6976399,backend/app/core/database.py,72,function,get_db,async def get_db() -> AsyncIterator[AsyncSession]:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
5abe16d8fe1388056686d5185b6d9f4d00d10e88,backend/app/core/database.py,81,function,_get_sync_url,def _get_sync_url() -> str:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
2e0264be30f55bc9d4aff650478224a0e91a7939,backend/app/core/database.py,134,function,get_sync_db,def get_sync_db() -> Iterator[Session]:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
7b5375535f626953332e6f12cc1dd96dc36f3b8f,backend/app/core/db_utils.py,6,function,get_dialect_name,def get_dialect_name(session:,prod,Python,1,0,LOW,,unreachable_from_entrypoints
ee85c2074b838b7c900a8a417429ff6e90462850,backend/app/core/db_utils.py,27,function,supports_for_update,def supports_for_update(session:,prod,Python,3,0,LOW,,unreachable_from_entrypoints
91f09ca95c376244207d994cb283941f28bb4784,backend/app/core/metrics.py,10,method,__init__,def __init__(self) -> None:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
16bf6ddfcb91a33e257a6d5daa4f9a5bbee8fef3,backend/app/core/metrics.py,16,method,_key,"def _key(self, name:",prod,Python,3,0,LOW,,unreachable_from_entrypoints
3124285f1a7176ec177b487320f3ddaf617f34dd,backend/app/core/metrics.py,20,method,inc,"def inc(self, name:",prod,Python,37,0,LOW,,unreachable_from_entrypoints
fff8b3e2b6ec501c087d98107cbbc76898098534,backend/app/core/metrics.py,24,method,set_gauge,"def set_gauge(self, name:",prod,Python,3,0,LOW,,unreachable_from_entrypoints
bd28f688ae98ae84ae57186715cc0236abfd789a,backend/app/core/metrics.py,28,method,observe,"def observe(self, name:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
41b3f74412ac397d3b60f26ca504c1d71bb261ba,backend/app/core/metrics.py,32,method,export_prometheus,def export_prometheus(self) -> str:,prod,Python,1,0,LOW,,unreachable_from_entrypoints
a832b0aa21d4afeee37a3d197371a3d11d2ab7e1,backend/app/core/mfa.py,36,method,__init__,"def __init__(self, error:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
2eb13cc31a10da5a41af4a47adb9ba6e9191c4c1,backend/app/core/mfa.py,51,function,generate_totp_secret,def generate_totp_secret() -> str:,prod,Python,5,0,LOW,,unreachable_from_entrypoints
9fd063ba8ef652d3809fe3b8a50439dc34bc28a6,backend/app/core/mfa.py,56,function,generate_backup_codes,def generate_backup_codes(count:,prod,Python,5,0,LOW,,unreachable_from_entrypoints
3ac44d00f54468862f63cf20d5987ea9d58be35f,backend/app/core/mfa.py,73,function,get_provisioning_uri,def get_provisioning_uri( secret:,prod,Python,2,0,LOW,,unreachable_from_entrypoints
7bdbb73da18e23bb64ef25367af1ff17124bf266,backend/app/core/mfa.py,94,function,generate_qr_code_base64,def generate_qr_code_base64(provisioning_uri:,prod,Python,2,0,LOW,,unreachable_from_entrypoints
93ca5592565f701e1775051baf07d867f35d8b24,backend/app/core/mfa.py,125,function,setup_mfa,def setup_mfa(email:,prod,Python,2,0,LOW,,unreachable_from_entrypoints
ed0ffb543b08a8d898ab73d8df28f552806db230,backend/app/core/mfa.py,148,function,verify_totp,def verify_totp(secret:,prod,Python,10,0,LOW,,unreachable_from_entrypoints
c48a75701c4f1acab416debfc1d880e417b05819,backend/app/core/mfa.py,174,function,verify_backup_code,def verify_backup_code( code:,prod,Python,5,0,LOW,,unreachable_from_entrypoints
a3041ec469b6dec4f1ef618f85d8197b2d2d32f7,backend/app/core/mfa.py,202,function,hash_backup_codes,def hash_backup_codes(codes:,prod,Python,2,0,LOW,,unreachable_from_entrypoints
48d95433757df88f2cea4a94dc9ba02f0398a639,backend/app/core/mfa.py,220,function,get_current_totp,def get_current_totp(secret:,prod,Python,3,0,LOW,,unreachable_from_entrypoints
a71c14838931c4243c0b86169f2f333ada7ad424,backend/app/core/mfa.py,234,function,remaining_time_in_period,def remaining_time_in_period() -> int:,prod,Python,1,0,LOW,,unreachable_from_entrypoints
2c6f964b8e1edefc446ca8f66381f01859daa7e5,backend/app/core/middleware.py,19,method,__init__,"def __init__(self, app:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
de96151f85b465d51ad2de884a67ca886c26af0a,backend/app/core/middleware.py,22,method,__call__,"async def __call__(self, scope:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
c43b01d1ed6c1119f741881ff4f79d10dfc6b97d,backend/app/core/middleware.py,35,method,__init__,"def __init__(self, app:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
925fb3c70b220b59f577aaedccb0917f6ea6fc3a,backend/app/core/middleware.py,38,method,__call__,"async def __call__(self, scope:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
0810ac481a3d2ea93be4ef624a69ca9a4a03af85,backend/app/core/middleware.py,69,function,register_middlewares,def register_middlewares(app:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
1db91a95dbea585976b8d23fb62115ec50cf43ea,backend/app/core/notifications.py,9,method,__init__,def __init__(self) -> None:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
9a8dd63a8a4ad809cd1fad93a7a86d551bff2ed5,backend/app/core/notifications.py,13,method,add,"async def add(self, ws:",prod,Python,131,0,LOW,,unreachable_from_entrypoints
271216dd33e7dd2e1c098390583cb03228c48a57,backend/app/core/notifications.py,17,method,remove,"async def remove(self, ws:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
df2eab4ed907049f2487b6e134b5ceb45620d0bd,backend/app/core/notifications.py,21,method,broadcast_json,"async def broadcast_json(self, message:",prod,Python,2,0,LOW,,unreachable_from_entrypoints
f7d91ec7d698fb047232064d5e147d269d27ecd6,backend/app/core/oauth.py,24,method,__init__,"def __init__(self, error:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
a3dfa0e9a07415ae0aaf0591f2be2cc913de6917,backend/app/core/oauth.py,48,method,__init__,"def __init__( self, client_id:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
a89f20c71b3098ac5d460f4b294996aa7546a5d0,backend/app/core/oauth.py,59,method,is_configured,def is_configured(self) -> bool:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
85b6ed07ce6d4772928a82c8f9467b4764824d1b,backend/app/core/oauth.py,63,method,get_authorization_url,"def get_authorization_url(self, state:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
e1ea102e6ae24d10eea11d989dd4b9665164de96,backend/app/core/oauth.py,91,method,exchange_code,"async def exchange_code(self, code:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
30f7bf0455ebcf6470f731fb3433dbac4ea37717,backend/app/core/oauth.py,125,method,get_user_info,"async def get_user_info(self, access_token:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
d6dcd03ed3dcc28c9e56af504373d80a5a7ff9a5,backend/app/core/oauth.py,159,method,__init__,"def __init__( self, client_id:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
e057fc129c9ca4f4c4c7051b6ed291f548d3291f,backend/app/core/oauth.py,172,method,authorization_url,def authorization_url(self) -> str:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
e2ce5848a3cc3c3ed6cf3bd04db1e4fa3c530caf,backend/app/core/oauth.py,176,method,token_url,def token_url(self) -> str:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
1939ab8e1e21618fce087daabeec59d3002a91ce,backend/app/core/oauth.py,180,method,is_configured,def is_configured(self) -> bool:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
cc54d2f9284cade2c440a555547501f2e729dc9e,backend/app/core/oauth.py,184,method,get_authorization_url,"def get_authorization_url(self, state:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
d6887f738b9fcdf650492bf156d16dc0ee08f2e5,backend/app/core/oauth.py,211,method,exchange_code,"async def exchange_code(self, code:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
ad1a6d8bb3d42936a5c684f25f084b7449f02471,backend/app/core/oauth.py,246,method,get_user_info,"async def get_user_info(self, access_token:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
63bbdfe1b63916543eed8a881c09837a1f93815e,backend/app/core/oauth.py,285,function,get_oauth_providers,"def get_oauth_providers() -> Dict[str, bool]:",prod,Python,1,0,LOW,,unreachable_from_entrypoints
99f334c83f62d597e57fd24e1b8ae26a850bbc30,backend/app/core/oauth.py,293,function,is_email_allowed,def is_email_allowed(email:,prod,Python,5,0,LOW,,unreachable_from_entrypoints
055f88ee9fa9c92da713b88a3635de95e9149d01,backend/app/core/query_metrics.py,37,function,set_query_context,def set_query_context(endpoint:,prod,Python,1,0,LOW,,unreachable_from_entrypoints
2b62d8984719c28b7a002b28428d0ae18fa0116b,backend/app/core/query_metrics.py,48,function,get_query_context,def get_query_context() -> str:,prod,Python,2,0,LOW,,unreachable_from_entrypoints
3fb21a934d3a28ff1f5de1f7d2389df4a5ba0362,backend/app/core/query_metrics.py,53,function,_normalize_endpoint,def _normalize_endpoint(path:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
41047a39d8898fdb17420b3edadbe81e744a6e30,backend/app/core/query_metrics.py,83,function,_before_cursor_execute,def _before_cursor_execute( conn:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
07c4ab83a438f79863e332b668c2670aab269792,backend/app/core/query_metrics.py,100,function,_after_cursor_execute,def _after_cursor_execute( conn:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
126dd75978bd198534c7c9eeaafa8d456c99c691,backend/app/core/query_metrics.py,148,function,_handle_error,def _handle_error( exception_context:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
6fcae027ca9bab00d77f25681cde4efd007e0fed,backend/app/core/query_metrics.py,167,function,register_query_events,def register_query_events(engine:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
24fea782ca0c96f25978aaee5b7aa45521c754c1,backend/app/core/query_metrics.py,189,function,get_query_stats,"def get_query_stats() -> dict[str, Any]:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
76d2d158a1d23d74767699e03f6d5857c0f8e3aa,backend/app/core/rate_limiter.py,15,method,__init__,"def __init__(self, max_per_minute:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
d00a0395b6cddfa30933617799a62305a0a728e0,backend/app/core/rate_limiter.py,19,method,check_rate,"def check_rate(self, source:",prod,Python,3,0,LOW,,unreachable_from_entrypoints
f5c4b46428475ee5a6fc178edaef88e9f887a7b6,backend/app/core/rate_limiter.py,48,method,__init__,"def __init__( self, failure_threshold:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
3e2fc59bea169edf088ff5f44e9c7bf01261833e,backend/app/core/rate_limiter.py,59,method,_state,"def _state(self, source:",prod,Python,3,0,LOW,,unreachable_from_entrypoints
dfd99a498ee031da4c77fb22dc8289b77c0eff1b,backend/app/core/rate_limiter.py,62,method,allow,"def allow(self, source:",prod,Python,4,0,LOW,,unreachable_from_entrypoints
6c1f0a02dd79c5fe67024fe60875da7446c98c22,backend/app/core/rate_limiter.py,69,method,on_success,"def on_success(self, source:",prod,Python,10,0,LOW,,unreachable_from_entrypoints
feca2385d96415a57cff462dda65b398619307f5,backend/app/core/rate_limiter.py,76,method,on_failure,"def on_failure(self, source:",prod,Python,4,0,LOW,,unreachable_from_entrypoints
acb49a6050c042edc08df9bca34b4ee35b97a876,backend/app/core/rate_limiter.py,88,method,call,"def call(self, source:",prod,Python,7,0,LOW,,unreachable_from_entrypoints
22a849c5b048c6542c84ed6e244517ce0d87dda8,backend/app/core/security.py,14,function,verify_password,def verify_password(plain_password:,prod,Python,2,0,LOW,,unreachable_from_entrypoints
1770b1d62c142fad034458443d22edade6b1bafe,backend/app/core/security.py,21,function,get_password_hash,def get_password_hash(password:,prod,Python,3,0,LOW,,unreachable_from_entrypoints
71602e101f7430ceeb99c01d45a96b5d28a13faf,backend/app/core/security.py,25,function,create_access_token,def create_access_token(data:,prod,Python,7,0,LOW,,unreachable_from_entrypoints
aaadb73ebd072ab92615004bd9427cbbaba1ed3e,backend/app/core/security.py,36,function,decode_token,def decode_token(token:,prod,Python,2,0,LOW,,unreachable_from_entrypoints
75afa53242e5f42b07fc6ecd61b7b816ec64ae20,backend/app/main.py,90,function,root,async def root():,prod,Python,0,0,LOW,,unreachable_from_entrypoints
2f21475c22adcd7813e014da882d231e93ff202b,backend/app/main.py,99,function,health_check,async def health_check():,prod,Python,0,0,LOW,,unreachable_from_entrypoints
7cf56d0a258e62b7ea9d5e29133b239631466a43,backend/app/main.py,103,function,_ensure_sqlite_columns,async def _ensure_sqlite_columns() -> None:,prod,Python,1,0,LOW,,unreachable_from_entrypoints
9f92e6dc9bb49033fdf73c75b72c6b36f0c7af7b,backend/app/main.py,143,function,_ensure_tables,async def _ensure_tables():,prod,Python,0,0,LOW,,unreachable_from_entrypoints
0e9c615d19a5e00936d34e96ae8e364a58c20082,backend/app/models/capacity.py,45,method,effective_capacity,def effective_capacity(self) -> float:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
726dbc54f2214c3531e9c4f96ff58676c51e5fc9,backend/app/models/capacity.py,49,method,__repr__,def __repr__(self):,prod,Python,0,0,LOW,,unreachable_from_entrypoints
9915b67921fcb45e66355116789e8b8a7a77ce05,backend/app/models/capacity.py,94,method,__repr__,def __repr__(self):,prod,Python,0,0,LOW,,unreachable_from_entrypoints
11118c924dc01ac2875b7483c16c657bcb783fed,backend/app/models/capacity.py,134,method,__repr__,def __repr__(self):,prod,Python,0,0,LOW,,unreachable_from_entrypoints
20bb5e1c770bc2813c813f1f2df0b424d79caa69,backend/app/models/rbac.py,73,method,permissions,def permissions(self) -> list[str]:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
3b081fec1ec5fbad245c0fe7fc6601e5f6eaae3c,backend/app/models/rbac.py,87,method,permissions,"def permissions(self, value:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
eeaa90dcedcace122313e5e136094b642a38f535,backend/app/models/rbac.py,92,method,has_permission,"def has_permission(self, permission:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
0c1e25b4316ac52019283c47832bc190989a684b,backend/app/models/rbac.py,96,method,__repr__,def __repr__(self):,prod,Python,0,0,LOW,,unreachable_from_entrypoints
f90e48ebbe19a00af7bda4f103df4377e8091466,backend/app/models/traceability_rule.py,51,method,__repr__,def __repr__(self):,prod,Python,0,0,LOW,,unreachable_from_entrypoints
1d8cec2abcf82c30b205817e89d0f7b26b60a029,backend/app/models/traceability_rule.py,84,method,__repr__,def __repr__(self):,prod,Python,0,0,LOW,,unreachable_from_entrypoints
6e2e9515016041d8e1f45dae1833c3258ece7e57,backend/app/models/user.py,37,method,has_permission,"def has_permission(self, permission:",prod,Python,0,0,LOW,,unreachable_from_entrypoints
dbe34a3940b0e71a37e6b4ded35ae671c8e16adf,backend/app/models/user.py,58,method,has_role,"def has_role(self, role_name:",prod,Python,1,0,LOW,,unreachable_from_entrypoints
1a2986ab29631414b94bd5a8c02657dd338d34aa,backend/app/models/user.py,71,method,is_oauth_user,def is_oauth_user(self) -> bool:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
9f14601eed4a2beded894d89cf9fa6dd286233f3,backend/app/models/user.py,76,method,can_set_password,def can_set_password(self) -> bool:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
3730a5f4085dcb54dcc36319b3d475343f6c867c,backend/app/models/user.py,81,method,has_password,def has_password(self) -> bool:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
a302e4bf85e973c63936f9e445fc80a4fca561b2,backend/app/models/user.py,86,method,mfa_configured,def mfa_configured(self) -> bool:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
5ae74db08b396a7759f5c2f36ce1069536311354,backend/app/models/user.py,91,method,remaining_backup_codes,def remaining_backup_codes(self) -> int:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
3241b77dddabbe7a72377b49bbdc1eef8172c87d,backend/app/schemas/capacity.py,25,method,validate_focus_factor,"def validate_focus_factor(cls, v):",prod,Python,0,0,LOW,,unreachable_from_entrypoints
220cfd08e8434868eb499537c3b71406c7e38d14,backend/app/schemas/capacity.py,62,method,from_orm_with_effective,"def from_orm_with_effective(cls, obj):",prod,Python,4,0,LOW,,unreachable_from_entrypoints
683cd2495e2c8f046cf94019890b0eb8e838920e,backend/app/schemas/pagination.py,42,method,page,def page(self) -> int:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
b87283921af52300834075ff0fc26ffe74ea7be6,backend/app/schemas/pagination.py,67,method,decode_cursor,"def decode_cursor(self) -> Optional[Dict[str, Any]]:",prod,Python,1,0,LOW,,unreachable_from_entrypoints
de17992cfbfb0416d0ebf157c814b7b11f14a9a7,backend/app/schemas/pagination.py,79,method,encode_cursor,def encode_cursor(last_value:,prod,Python,1,0,LOW,,unreachable_from_entrypoints
ccce8ae0b1fe271dd658672a0537eb6d7180abab,backend/app/schemas/pagination.py,100,method,from_offset,"def from_offset( cls, total:",prod,Python,3,0,LOW,,unreachable_from_entrypoints
837f0a33bbc761a17b14200a0a2c4d9e6e9642a5,backend/app/schemas/pagination.py,167,function,paginate_with_count,async def paginate_with_count( db:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
830a5b09970392a9711b809bf5b231133a7431b7,backend/app/schemas/pagination.py,209,function,cursor_paginate,async def cursor_paginate( db:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
3c664c030485ccd2c48c11ad5962b8e49ba63112,backend/app/schemas/pagination.py,296,function,paginated_response,def paginated_response( data:,prod,Python,10,0,LOW,,unreachable_from_entrypoints
218558a075d8595b6b77b0352ff405004ae25350,backend/app/schemas/pagination.py,325,function,cursor_response,def cursor_response( data:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
e84b67b9c8788abec82cd2c6eb059005d950f044,backend/app/schemas/pagination.py,342,function,build_pagination_links,def build_pagination_links( base_url:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
bbc1da37bb04640b42afd625c754b1153d35d975,backend/app/schemas/pagination.py,376,function,format_link_header,def format_link_header(links:,prod,Python,0,0,LOW,,unreachable_from_entrypoints
c89c08ec3473d59b4e1450eab59ad0534eb7ce19,backend/app/schemas/task.py,10,method,_ensure_list,def _ensure_list(value):,prod,Python,1,0,LOW,,unreachable_from_entrypoints
f538fceeb8023e5d892c1157e641c32dc3c14cc8,backend/app/schemas/task.py,23,method,_ensure_dict,def _ensure_dict(value):,prod,Python,1,0,LOW,,unreachable_from_entrypoints
